dbn,dropoutpercent
16K455,62.4
16K455,32.3
16K455,47.6
16K455,57.6
16K455,33.3
16K455,55.5
16K455,61.6
16K455,27.6
16K455,46.2
16K455,54.400000000000006
16K455,24.3
16K455,27.3
16K455,47.599999999999994
16K455,52.2
16K455,26.2
16K455,28.799999999999997
16K455,44.900000000000006
16K455,45.900000000000006
16K455,25.4
16K455,28.8
16K498,45.599999999999994
16K498,56.3
16K498,66.0
16K498,27.0
16K498,55.6
16K498,65.0
16K498,42.2
16K498,58.6
16K498,59.1
16K498,47.4
16K498,59.3
16K498,57.4
16K498,34.1
16K498,34.8
16K498,32.6
16K498,34.3
16K498,18.8
16K498,18.8
16K498,24.2
16K498,24.2
16K498,19.6
16K498,22.2
16K594,
16K594,
16K594,
16K594,
16K594,8.5
16K594,8.5
16K688,
16K688,
17K382,
17K382,
17K382,
17K382,
17K382,14.399999999999999
17K382,15.899999999999999
17K382,22.9
17K382,22.9
17K382,29.6
17K382,32.1
17K390,
17K390,
17K390,
17K390,
17K390,
17K390,
17K390,
17K390,
17K390,
17K390,
17K391,
17K391,
17K408,
17K408,
17K408,
17K408,
17K408,
17K408,
17K408,21.0
17K408,27.2
17K408,40.2
17K408,42.7
17K408,17.3
17K408,17.3
17K440,55.3
17K440,86.80000000000001
17K440,86.80000000000001
17K440,69.9
17K440,69.9
17K440,69.9
17K440,
17K440,
17K440,
17K440,
17K440,
17K440,
17K459,49.4
17K459,76.4
17K459,76.4
17K459,55.099999999999994
17K459,55.099999999999994
17K459,55.099999999999994
17K459,
17K459,
17K459,
17K469,51.0
17K469,69.30000000000001
17K469,84.6
17K469,44.0
17K469,72.0
17K469,75.30000000000001
17K469,67.7
17K469,72.3
17K469,74.6
17K469,
17K469,
17K469,
17K470,57.9
17K470,81.6
17K470,81.6
17K470,57.0
17K470,57.0
17K470,57.0
17K470,
17K470,
17K470,
17K470,
17K470,
17K470,
17K479,40.1
17K479,61.5
17K479,71.9
17K479,43.8
17K479,72.4
17K479,72.9
17K479,68.2
17K479,69.5
17K479,69.5
17K479,
17K479,
17K479,
17K479,
17K479,
17K479,
17K479,
17K489,18.9
17K489,59.5
17K489,81.19999999999999
17K489,15.5
17K489,61.0
17K489,86.1
17K489,21.4
17K489,55.1
17K489,78.5
17K489,28.200000000000003
17K489,64.8
17K489,77.9
17K489,34.2
17K489,34.2
17K489,61.2
17K489,68.3
17K489,45.7
17K489,48.2
17K489,60.2
17K489,60.2
17K489,32.800000000000004
17K489,33.4
17K524,
17K524,
17K524,
17K524,
17K524,
17K524,
17K524,38.9
17K524,51.7
17K524,61.4
17K524,34.4
17K524,39.3
17K524,48.5
17K524,55.400000000000006
17K524,8.3
17K524,13.100000000000001
17K524,47.5
17K524,51.3
17K524,26.1
17K524,30.6
17K528,
17K528,
17K528,
17K528,
17K528,
17K528,
17K528,19.4
17K528,27.8
17K528,33.0
17K528,18.8
17K528,21.8
17K528,42.7
17K528,45.8
17K528,30.700000000000003
17K528,34.6
17K528,47.5
17K528,47.5
17K528,25.4
17K528,30.5
17K531,
17K531,
17K531,
17K531,
17K531,
17K531,
17K531,47.9
17K531,64.3
17K531,71.3
17K531,41.800000000000004
17K531,47.300000000000004
17K531,50.0
17K531,50.900000000000006
17K531,48.400000000000006
17K531,51.7
17K531,56.0
17K531,56.0
17K531,28.0
17K531,38.7
17K533,
17K533,
17K533,
17K533,37.599999999999994
17K533,43.9
17K533,46.3
17K533,38.599999999999994
17K533,47.4
17K533,52.6
17K533,57.1
17K533,8.1
17K533,28.4
17K533,41.3
17K533,41.3
17K533,22.6
17K533,25.0
17K537,
17K537,
17K537,
17K537,
17K537,
17K537,
17K537,36.599999999999994
17K537,53.5
17K537,59.0
17K537,46.6
17K537,51.7
17K537,68.4
17K537,71.5
17K537,22.0
17K537,24.0
17K537,45.0
17K537,46.0
17K537,35.5
17K537,41.3
17K539,
17K539,
17K539,
17K539,
17K539,
17K539,
17K539,42.0
17K539,49.5
17K539,50.5
17K539,29.7
17K539,29.7
17K539,37.4
17K539,39.7
17K539,29.299999999999997
17K539,29.299999999999997
17K539,36.1
17K539,35.3
17K539,19.3
17K539,19.3
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K543,
17K544,
17K544,
17K544,
17K544,46.9
17K544,51.8
17K544,51.8
17K544,31.6
17K544,40.699999999999996
17K544,46.3
17K544,25.0
17K544,32.3
17K544,48.400000000000006
17K544,52.800000000000004
17K544,23.2
17K544,29.6
17K544,45.5
17K544,45.4
17K544,18.0
17K544,26.0
17K546,33.4
17K546,36.9
17K546,36.9
17K546,23.700000000000003
17K546,23.0
17K546,23.0
17K546,7.4
17K546,8.5
17K546,9.5
17K546,9.5
17K546,8.6
17K546,10.8
17K546,11.7
17K546,11.7
17K546,16.7
17K546,20.6
17K547,
17K547,
17K547,
17K547,22.900000000000002
17K547,36.9
17K547,53.4
17K547,20.6
17K547,35.2
17K547,38.6
17K547,17.9
17K547,22.4
17K547,34.0
17K547,36.7
17K547,29.1
17K547,30.0
17K547,46.8
17K547,46.8
17K547,17.1
17K547,21.700000000000003
17K548,
17K548,
17K548,
17K548,
17K548,
17K548,
17K548,43.300000000000004
17K548,51.6
17K548,53.5
17K548,18.299999999999997
17K548,21.099999999999998
17K548,27.2
17K548,26.6
17K548,26.6
17K548,35.7
17K548,40.7
17K548,26.2
17K548,31.8
17K548,39.0
17K548,39.0
17K548,21.6
17K548,22.7
17K568,1.6
17K568,20.3
17K568,56.3
17K568,11.600000000000001
17K568,61.5
17K568,78.2
17K568,17.0
17K568,39.400000000000006
17K568,65.3
17K568,17.4
17K568,46.0
17K568,70.5
17K568,15.1
17K568,20.9
17K568,46.7
17K568,70.80000000000001
17K568,25.3
17K568,25.3
17K568,56.7
17K568,58.7
17K568,28.1
17K568,28.1
17K590,18.7
17K590,26.3
17K590,27.700000000000003
17K590,11.3
17K590,14.0
17K590,19.9
17K590,16.0
17K590,19.4
17K590,19.9
17K590,16.8
17K590,19.4
17K590,21.799999999999997
17K590,3.7
17K590,4.9
17K590,6.300000000000001
17K590,5.7
17K590,5.699999999999999
17K590,5.699999999999999
17K590,5.8
17K590,5.8
17K590,3.1
17K590,4.4
17K600,33.6
17K600,51.3
17K600,54.900000000000006
17K600,33.4
17K600,46.5
17K600,50.5
17K600,34.8
17K600,45.5
17K600,48.2
17K600,31.5
17K600,46.5
17K600,49.0
17K600,27.0
17K600,29.3
17K600,39.5
17K600,40.7
17K600,30.700000000000003
17K600,36.099999999999994
17K600,45.1
17K600,47.5
17K600,21.200000000000003
17K600,24.7
17K625,37.3
17K625,61.0
17K625,66.6
17K625,38.3
17K625,59.9
17K625,64.69999999999999
17K625,42.0
17K625,55.5
17K625,62.0
17K625,42.699999999999996
17K625,53.099999999999994
17K625,65.1
17K625,34.8
17K625,36.699999999999996
17K625,62.5
17K625,77.7
17K625,35.599999999999994
17K625,38.7
17K625,61.8
17K625,61.8
17K625,35.4
17K625,37.7
18K232,
18K415,38.6
18K415,57.1
18K415,69.2
18K415,31.1
18K415,58.2
18K415,66.2
18K415,36.8
18K415,51.8
18K415,60.2
18K415,32.6
18K415,48.3
18K415,64.2
18K415,34.3
18K415,37.5
18K415,63.3
18K415,65.6
18K415,53.3
18K415,53.3
18K415,57.1
18K415,57.0
18K415,
18K415,
18K500,35.5
18K500,53.0
18K500,61.0
18K500,36.3
18K500,50.5
18K500,58.6
18K500,33.0
18K500,54.7
18K500,65.2
18K500,34.0
18K500,58.5
18K500,68.5
18K500,36.900000000000006
18K500,41.1
18K500,63.400000000000006
18K500,65.6
18K500,48.0
18K500,51.0
18K500,60.5
18K500,60.3
18K500,39.9
18K500,39.9
18K515,57.599999999999994
18K515,79.6
18K515,87.7
18K515,39.5
18K515,63.2
18K515,74.2
18K515,42.4
18K515,69.4
18K515,76.9
18K515,46.5
18K515,67.8
18K515,77.5
18K515,53.3
18K515,56.400000000000006
18K515,73.3
18K515,76.1
18K515,66.4
18K515,66.4
18K515,71.5
18K515,71.5
18K563,
18K563,
18K563,
18K563,
18K563,
18K563,
18K563,
18K563,
18K563,10.3
18K563,12.2
18K566,
18K566,
18K566,
18K566,
18K566,
18K566,
18K566,
18K566,
18K566,
18K566,24.3
18K566,24.3
18K567,
18K567,
18K567,
18K567,
18K567,17.7
18K567,17.7
18K569,
18K569,
18K569,
18K569,
18K569,
18K569,
18K569,23.6
18K569,24.8
18K576,
18K576,
18K576,
18K576,
18K576,
18K576,
18K576,
18K576,12.3
18K576,16.0
18K578,
18K578,
18K578,
18K578,
18K578,
18K578,
18K578,10.2
18K578,43.099999999999994
18K578,70.69999999999999
18K578,17.8
18K578,19.0
18K578,39.6
18K578,61.4
18K578,24.1
18K578,31.0
18K578,55.400000000000006
18K578,60.400000000000006
18K578,19.4
18K578,22.5
18K589,
18K589,
18K589,
18K589,
18K589,21.8
18K589,21.9
18K617,
18K617,
18K629,
18K629,
18K629,
18K629,
18K629,
18K629,
18K635,
18K635,
18K635,
18K635,8.5
18K635,8.5
18K635,27.700000000000003
18K635,60.0
18K635,16.8
18K635,19.8
18K635,45.4
18K635,46.3
18K635,20.0
18K635,21.5
18K637,
18K637,
18K642,
18K642,
18K642,
18K642,
18K673,
18K673,36.4
18K673,57.7
18K673,13.0
18K673,13.0
18K673,46.0
18K673,48.2
18K673,17.0
18K673,18.1
19K409,72.0
19K409,86.8
19K409,89.7
19K409,79.5
19K409,93.8
19K409,97.89999999999999
19K409,29.5
19K409,43.099999999999994
19K409,48.0
19K409,20.0
19K409,27.1
19K409,27.1
19K409,12.899999999999999
19K409,19.3
19K409,18.7
19K409,23.3
19K409,16.5
19K409,22.0
19K409,28.7
19K409,28.7
19K409,12.0
19K409,13.5
19K420,37.8
19K420,66.2
19K420,74.5
19K420,41.5
19K420,61.800000000000004
19K420,69.30000000000001
19K420,42.0
19K420,63.2
19K420,70.0
19K420,41.0
19K420,54.9
19K420,68.9
19K420,33.3
19K420,36.3
19K420,54.4
19K420,65.7
19K420,35.6
19K420,38.1
19K420,55.3
19K420,57.0
19K420,35.5
19K420,37.099999999999994
19K435,48.7
19K435,71.9
19K435,84.1
19K435,50.400000000000006
19K435,70.9
19K435,71.9
19K435,71.8
19K435,75.7
19K435,81.7
19K435,
19K435,
19K435,
19K435,
19K435,
19K502,
19K502,
19K502,
19K502,
19K502,
19K502,
19K502,36.8
19K502,49.199999999999996
19K502,52.3
19K502,54.900000000000006
19K502,56.900000000000006
19K502,68.2
19K502,68.9
19K502,48.3
19K502,48.3
19K502,63.2
19K502,64.3
19K502,44.5
19K502,47.5
19K504,
19K504,
19K504,
19K504,
19K504,
19K504,
19K504,27.700000000000003
19K504,41.0
19K504,46.8
19K504,26.3
19K504,29.4
19K504,40.400000000000006
19K504,43.6
19K504,24.3
19K504,30.6
19K504,46.0
19K504,46.0
19K504,31.4
19K504,35.5
19K507,
19K507,
19K507,
19K507,
19K507,
19K507,
19K507,10.6
19K507,12.8
19K507,16.9
19K507,25.5
19K507,25.5
19K507,44.099999999999994
19K507,45.7
19K507,25.200000000000003
19K507,27.9
19K507,42.6
19K507,43.5
19K507,36.2
19K507,41.0
19K510,
19K510,
19K510,
19K510,
19K510,
19K510,
19K510,29.5
19K510,40.5
19K510,42.400000000000006
19K510,42.0
19K510,44.4
19K510,56.099999999999994
19K510,59.8
19K510,26.299999999999997
19K510,45.199999999999996
19K510,56.7
19K510,56.699999999999996
19K510,32.9
19K510,35.0
19K583,
19K583,
19K583,
19K583,
19K583,31.099999999999998
19K583,32.099999999999994
19K615,33.2
19K615,45.4
19K615,48.3
19K615,27.700000000000003
19K615,40.8
19K615,44.3
19K615,34.5
19K615,43.2
19K615,45.599999999999994
19K615,32.2
19K615,45.3
19K615,48.0
19K615,22.3
19K615,23.3
19K615,32.3
19K615,33.3
19K615,19.0
19K615,23.7
19K615,31.5
19K615,31.2
19K615,14.200000000000001
19K615,17.8
19K618,
19K618,
19K618,
19K618,
19K618,
19K618,
19K639,
19K639,
19K639,
19K639,
19K659,
19K659,
19K659,
19K659,
19K659,
19K659,
19K659,27.3
19K659,30.1
19K659,47.0
19K659,47.0
19K659,29.2
19K659,33.7
19K660,54.3
19K660,83.9
19K660,91.8
19K660,59.8
19K660,78.6
19K660,84.0
19K660,59.8
19K660,81.4
19K660,83.9
19K660,44.2
19K660,57.6
19K660,62.5
19K660,41.8
19K660,45.599999999999994
19K660,58.400000000000006
19K660,64.6
19K660,41.599999999999994
19K660,52.3
19K660,63.8
19K660,65.19999999999999
19K660,29.3
19K660,36.0
19K683,
19K683,
20K445,41.0
20K445,52.3
20K445,56.099999999999994
20K445,33.5
20K445,44.6
20K445,46.7
20K445,26.700000000000003
20K445,35.2
20K445,38.1
20K445,21.5
20K445,28.5
20K445,30.700000000000003
20K445,18.0
20K445,19.6
20K445,25.4
20K445,28.1
20K445,16.4
20K445,16.9
20K445,22.6
20K445,22.799999999999997
20K445,19.4
20K445,19.8
20K485,27.700000000000003
20K485,39.400000000000006
20K485,42.8
20K485,21.5
20K485,30.5
20K485,34.0
20K485,16.3
20K485,25.0
20K485,26.9
20K485,15.799999999999999
20K485,20.299999999999997
20K485,21.3
20K485,13.6
20K485,14.4
20K485,18.299999999999997
20K485,19.0
20K485,9.5
20K485,9.8
20K485,19.3
20K485,19.6
20K485,13.3
20K485,13.6
20K490,37.0
20K490,50.0
20K490,53.2
20K490,37.0
20K490,46.5
20K490,51.8
20K490,28.1
20K490,40.6
20K490,43.7
20K490,29.2
20K490,38.0
20K490,41.3
20K490,28.4
20K490,30.0
20K490,40.2
20K490,42.0
20K490,23.0
20K490,25.0
20K490,32.0
20K490,32.5
20K490,20.4
20K490,21.6
20K505,38.0
20K505,54.2
20K505,58.300000000000004
20K505,35.3
20K505,48.599999999999994
20K505,53.0
20K505,32.9
20K505,46.0
20K505,48.3
20K505,35.1
20K505,42.8
20K505,46.9
20K505,30.7
20K505,32.3
20K505,43.0
20K505,45.1
20K505,36.0
20K505,37.5
20K505,47.4
20K505,48.3
20K505,28.4
20K505,29.7
21K337,59.699999999999996
21K337,59.699999999999996
21K337,66.2
21K337,67.6
21K337,38.1
21K337,43.699999999999996
21K337,81.0
21K337,82.4
21K337,27.4
21K337,32.3
21K344,
21K344,
21K344,
21K344,
21K344,
21K344,
21K344,6.5
21K344,7.6000000000000005
21K344,11.0
21K344,15.399999999999999
21K344,10.6
21K344,11.5
21K344,28.1
21K344,28.1
21K344,17.9
21K344,18.8
21K348,
21K348,
21K348,
21K348,15.3
21K348,15.3
21K348,20.4
21K348,20.299999999999997
21K348,18.4
21K348,20.0
21K348,26.6
21K348,26.5
21K348,28.799999999999997
21K348,28.799999999999997
21K400,46.7
21K400,66.5
21K400,72.2
21K400,45.5
21K400,59.199999999999996
21K400,65.9
21K400,41.8
21K400,56.400000000000006
21K400,61.5
21K400,42.5
21K400,53.8
21K400,59.5
21K400,32.099999999999994
21K400,36.8
21K400,51.2
21K400,52.6
21K400,50.7
21K400,50.7
21K400,56.0
21K400,56.0
21K410,32.0
21K410,47.1
21K410,53.099999999999994
21K410,29.7
21K410,46.4
21K410,50.2
21K410,32.9
21K410,46.5
21K410,48.8
21K410,33.9
21K410,44.2
21K410,48.7
21K410,23.4
21K410,25.6
21K410,35.1
21K410,38.0
21K410,27.9
21K410,30.8
21K410,43.400000000000006
21K410,43.900000000000006
21K410,29.1
21K410,30.1
21K525,19.1
21K525,27.6
21K525,31.7
21K525,13.9
21K525,21.5
21K525,25.0
21K525,16.0
21K525,26.3
21K525,28.4
21K525,14.799999999999999
21K525,19.6
21K525,21.3
21K525,11.5
21K525,12.9
21K525,19.799999999999997
21K525,20.4
21K525,10.100000000000001
21K525,10.9
21K525,17.2
21K525,17.5
21K525,11.1
21K525,11.9
21K540,29.6
21K540,41.099999999999994
21K540,44.0
21K540,24.1
21K540,35.4
21K540,40.7
21K540,21.4
21K540,32.7
21K540,37.3
21K540,17.5
21K540,29.099999999999998
21K540,33.6
21K540,18.3
21K540,19.4
21K540,30.2
21K540,32.9
21K540,21.1
21K540,23.2
21K540,31.2
21K540,31.299999999999997
21K540,17.4
21K540,19.4
21K559,
21K559,
21K559,
21K559,
21K559,24.3
21K559,24.3
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,
21K572,31.4
21K572,31.4
21K620,35.5
21K620,60.9
21K620,65.69999999999999
21K620,43.7
21K620,57.3
21K620,64.1
21K620,33.5
21K620,48.599999999999994
21K620,53.900000000000006
21K620,31.900000000000002
21K620,38.8
21K620,45.0
21K620,25.8
21K620,28.1
21K620,49.599999999999994
21K620,51.6
21K620,30.299999999999997
21K620,32.7
21K620,43.8
21K620,43.4
21K620,26.2
21K620,28.299999999999997
21K690,32.6
21K690,41.7
21K690,42.5
21K690,25.8
21K690,37.099999999999994
21K690,42.0
21K690,30.8
21K690,45.900000000000006
21K690,44.5
21K690,27.4
21K690,33.3
21K690,35.7
21K690,19.4
21K690,22.4
21K690,26.5
21K690,29.9
21K690,26.4
21K690,27.9
21K690,31.4
21K690,31.4
21K690,18.1
21K690,19.799999999999997
21K728,
21K728,
21K728,
21K728,
21K728,
21K728,
21K728,2.0
21K728,39.7
21K728,64.5
21K728,22.5
21K728,28.099999999999998
21K728,40.8
21K728,51.2
21K728,27.700000000000003
21K728,30.8
21K728,53.099999999999994
21K728,58.0
21K728,27.8
21K728,29.900000000000002
22K405,12.7
22K405,18.7
22K405,22.5
22K405,6.8
22K405,13.8
22K405,15.600000000000001
22K405,12.0
22K405,19.7
22K405,21.9
22K405,12.3
22K405,16.8
22K405,19.1
22K405,11.6
22K405,14.1
22K405,19.2
22K405,20.2
22K405,7.1
22K405,8.4
22K405,11.5
22K405,11.7
22K405,6.7
22K405,7.699999999999999
22K425,28.5
22K425,36.5
22K425,38.1
22K425,21.6
22K425,31.3
22K425,33.9
22K425,27.7
22K425,35.3
22K425,38.1
22K425,28.4
22K425,38.5
22K425,41.2
22K425,22.7
22K425,24.4
22K425,31.400000000000002
22K425,33.3
22K425,20.700000000000003
22K425,21.6
22K425,28.3
22K425,29.3
22K425,17.3
22K425,19.200000000000003
22K495,37.5
22K495,57.900000000000006
22K495,67.0
22K495,29.700000000000003
22K495,52.099999999999994
22K495,59.8
22K495,36.5
22K495,57.8
22K495,60.699999999999996
22K495,42.099999999999994
22K495,58.5
22K495,64.19999999999999
22K495,45.7
22K495,48.7
22K495,61.2
22K495,63.1
22K495,41.0
22K495,43.2
22K495,49.1
22K495,49.2
22K495,30.9
22K495,33.7
22K535,34.9
22K535,51.2
22K535,52.900000000000006
22K535,43.6
22K535,50.6
22K535,52.1
22K535,16.700000000000003
22K535,25.0
22K535,25.400000000000002
22K535,13.9
22K535,20.2
22K535,20.5
22K535,11.2
22K535,11.7
22K535,15.9
22K535,16.799999999999997
22K535,4.0
22K535,3.6
22K535,4.0
22K535,4.0
22K535,3.8
22K535,3.8
22K555,29.0
22K555,38.8
22K555,41.300000000000004
22K555,20.8
22K555,26.400000000000002
22K555,27.2
22K555,15.200000000000001
22K555,18.799999999999997
22K555,20.9
22K555,20.0
22K555,21.0
22K555,20.2
22K555,11.3
22K555,12.1
22K555,13.799999999999999
22K555,13.0
22K555,5.8
22K555,6.7
22K555,7.5
22K555,7.5
22K555,9.3
22K555,9.3
22K585,8.0
22K585,40.7
22K585,77.3
22K585,13.2
22K585,65.8
22K585,93.4
22K585,
22K585,
22K585,
22K585,
22K585,
22K585,
22K585,
22K585,
22K585,
23K271,
23K271,
23K271,
23K271,
23K271,
23K271,
23K271,
23K271,
23K493,
23K493,
23K493,
23K493,
23K493,
23K493,
23K493,44.6
23K493,47.7
23K493,55.400000000000006
23K493,27.400000000000002
23K493,37.1
23K493,40.9
23K493,49.199999999999996
23K493,27.1
23K493,31.4
23K493,46.4
23K493,46.3
23K493,15.3
23K493,15.3
23K514,
23K514,
23K514,
23K514,
23K514,
23K514,
23K514,21.5
23K514,32.3
23K514,41.1
23K514,26.900000000000002
23K514,28.0
23K514,36.800000000000004
23K514,39.6
23K514,28.2
23K514,29.3
23K514,44.3
23K514,44.3
23K514,18.5
23K514,25.0
23K643,
23K643,
23K643,
23K643,7.1
23K643,8.9
23K643,35.7
23K643,67.1
23K643,25.700000000000003
23K643,28.8
23K643,51.2
23K643,57.0
23K643,25.9
23K643,27.0
23K645,43.2
23K645,72.6
23K645,78.4
23K645,45.6
23K645,65.19999999999999
23K645,75.0
23K645,42.5
23K645,56.6
23K645,68.9
23K645,49.0
23K645,57.0
23K645,67.3
23K645,46.6
23K645,48.6
23K645,58.900000000000006
23K645,62.5
23K645,35.5
23K645,35.5
23K645,51.7
23K645,51.7
23K645,28.8
23K645,28.8
23K646,
23K646,
23K646,
23K646,9.4
23K646,11.3
23K646,53.2
23K646,69.3
23K646,36.800000000000004
23K646,36.800000000000004
23K646,63.5
23K646,66.9
23K646,40.8
23K646,40.8
23K647,
23K647,
23K647,
23K647,5.4
23K647,5.4
23K647,39.0
23K647,62.5
23K647,27.8
23K647,30.9
23K647,53.2
23K647,55.099999999999994
23K647,29.700000000000003
23K647,34.1
23K697,15.8
23K697,27.1
23K697,32.8
23K697,48.7
23K697,53.900000000000006
23K697,55.2
23K697,29.8
23K697,35.1
23K697,36.6
23K697,19.0
23K697,19.799999999999997
23K697,28.3
23K697,27.0
23K697,15.1
23K697,15.1
23K697,23.4
23K697,23.5
23K697,5.5
23K697,7.7
24Q264,
24Q264,
24Q264,
24Q264,6.0
24Q264,6.0
24Q264,9.9
24Q264,9.9
24Q264,4.4
24Q264,4.4
24Q264,10.899999999999999
24Q264,10.899999999999999
24Q264,4.3
24Q264,5.1
24Q267,
24Q267,30.1
24Q267,32.8
24Q267,40.199999999999996
24Q267,43.7
24Q267,15.9
24Q267,16.9
24Q267,20.8
24Q267,20.8
24Q267,15.8
24Q267,15.8
24Q296,
24Q296,
24Q296,
24Q296,
24Q296,28.8
24Q296,33.8
24Q299,
24Q299,
24Q299,
24Q299,
24Q299,0.0
24Q299,0.0
24Q299,0.0
24Q299,0.0
24Q299,0.0
24Q299,0.0
24Q455,34.4
24Q455,50.5
24Q455,59.0
24Q455,34.0
24Q455,52.3
24Q455,58.8
24Q455,37.3
24Q455,56.0
24Q455,61.0
24Q455,37.900000000000006
24Q455,52.0
24Q455,56.8
24Q455,41.0
24Q455,43.5
24Q455,51.099999999999994
24Q455,56.7
24Q455,32.1
24Q455,38.2
24Q455,48.099999999999994
24Q455,48.4
24Q455,26.2
24Q455,28.8
24Q485,40.599999999999994
24Q485,58.400000000000006
24Q485,62.3
24Q485,47.0
24Q485,63.2
24Q485,66.3
24Q485,45.099999999999994
24Q485,57.1
24Q485,61.599999999999994
24Q485,43.5
24Q485,56.1
24Q485,59.1
24Q485,45.2
24Q485,48.7
24Q485,59.3
24Q485,63.9
24Q485,35.2
24Q485,41.0
24Q485,51.099999999999994
24Q485,52.2
24Q485,27.0
24Q485,30.9
24Q520,58.4
24Q520,84.2
24Q520,94.4
24Q520,53.5
24Q520,67.9
24Q520,69.5
24Q520,5.5
24Q520,7.4
24Q520,11.3
24Q520,5.8
24Q520,9.0
24Q520,9.0
24Q520,11.4
24Q520,11.4
24Q520,11.4
24Q520,13.6
24Q520,12.7
24Q520,12.7
24Q520,18.3
24Q520,18.3
24Q520,9.9
24Q520,9.9
24Q530,59.0
24Q530,88.4
24Q530,92.9
24Q530,44.9
24Q530,49.5
24Q530,50.4
24Q530,6.7
24Q530,6.7
24Q530,6.8
24Q530,11.2
24Q530,19.0
24Q530,21.6
24Q530,11.600000000000001
24Q530,11.600000000000001
24Q530,14.4
24Q530,17.5
24Q530,8.1
24Q530,8.9
24Q530,16.900000000000002
24Q530,16.900000000000002
24Q530,7.8
24Q530,7.8
24Q550,18.5
24Q550,33.9
24Q550,40.7
24Q550,13.1
24Q550,26.2
24Q550,29.0
24Q550,17.7
24Q550,24.6
24Q550,29.0
24Q550,19.2
24Q550,26.8
24Q550,34.1
24Q550,17.4
24Q550,19.200000000000003
24Q550,26.0
24Q550,30.200000000000003
24Q550,15.5
24Q550,16.1
24Q550,25.6
24Q550,26.1
24Q550,12.7
24Q550,14.8
24Q560,44.699999999999996
24Q560,60.5
24Q560,64.5
24Q560,45.2
24Q560,53.6
24Q560,58.4
24Q560,42.7
24Q560,51.7
24Q560,58.6
24Q560,33.0
24Q560,47.800000000000004
24Q560,52.8
24Q560,24.4
24Q560,29.1
24Q560,34.900000000000006
24Q560,37.6
24Q560,23.099999999999998
24Q560,23.099999999999998
24Q560,35.5
24Q560,36.6
24Q560,30.400000000000002
24Q560,32.2
24Q600,46.5
24Q600,60.400000000000006
24Q600,66.3
24Q600,35.099999999999994
24Q600,49.7
24Q600,56.2
24Q600,40.4
24Q600,56.4
24Q600,60.6
24Q600,26.6
24Q600,45.0
24Q600,49.2
24Q600,28.9
24Q600,31.1
24Q600,39.099999999999994
24Q600,41.4
24Q600,23.6
24Q600,24.7
24Q600,33.9
24Q600,33.8
24Q600,18.200000000000003
24Q600,19.3
24Q610,19.1
24Q610,30.599999999999998
24Q610,36.9
24Q610,26.2
24Q610,30.200000000000003
24Q610,33.9
24Q610,14.2
24Q610,24.9
24Q610,28.5
24Q610,15.8
24Q610,20.3
24Q610,23.1
24Q610,7.6
24Q610,8.9
24Q610,14.6
24Q610,17.700000000000003
24Q610,4.699999999999999
24Q610,5.699999999999999
24Q610,8.6
24Q610,8.6
24Q610,3.8
24Q610,5.0
24Q744,
24Q744,18.5
24Q744,51.7
24Q744,12.700000000000001
24Q744,12.700000000000001
24Q744,47.1
24Q744,75.0
24Q744,16.5
24Q744,17.700000000000003
24Q744,53.2
24Q744,52.3
24Q744,20.4
24Q744,20.4
25Q263,37.5
25Q263,59.7
25Q263,65.5
25Q263,27.299999999999997
25Q263,33.4
25Q263,50.0
25Q263,58.5
25Q263,25.6
25Q263,27.9
25Q263,41.8
25Q263,41.8
25Q263,15.1
25Q263,17.2
25Q281,
25Q281,
25Q281,
25Q281,
25Q281,8.0
25Q281,8.0
25Q281,17.799999999999997
25Q281,17.799999999999997
25Q281,2.4
25Q281,3.5999999999999996
25Q285,
25Q285,
25Q285,
25Q285,
25Q285,7.3
25Q285,9.7
25Q285,11.4
25Q285,11.4
25Q285,13.899999999999999
25Q285,15.3
25Q425,41.5
25Q425,61.3
25Q425,65.8
25Q425,39.2
25Q425,54.6
25Q425,58.8
25Q425,41.0
25Q425,55.400000000000006
25Q425,59.7
25Q425,33.2
25Q425,44.3
25Q425,47.0
25Q425,34.099999999999994
25Q425,35.2
25Q425,49.2
25Q425,50.5
25Q425,33.5
25Q425,34.7
25Q425,44.3
25Q425,44.7
25Q425,24.9
25Q425,28.3
25Q460,35.9
25Q460,49.599999999999994
25Q460,57.6
25Q460,37.1
25Q460,53.900000000000006
25Q460,58.3
25Q460,41.6
25Q460,53.3
25Q460,55.5
25Q460,31.0
25Q460,41.0
25Q460,43.5
25Q460,28.6
25Q460,30.6
25Q460,41.8
25Q460,42.0
25Q460,29.4
25Q460,32.1
25Q460,41.7
25Q460,40.900000000000006
25Q460,22.5
25Q460,23.700000000000003
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.4
25Q525,0.4
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q525,0.0
25Q540,10.2
25Q540,43.9
25Q540,80.1
